303	316
3233	316
6	317
263	317
2831	317
10	318
303	318
3233	318
11	319
313	319
3333	319
9	320
293	320
3132	320
10	321
303	321
3233	321
8	322
281	322
3013	322
11	323
313	323
3333	323
11	324
313	324
3333	324
11	325
313	325
3333	325
8	326
281	326
3013	326
9	327
293	327
3132	327
11	328
313	328
3333	328
10	329
303	329
3233	329
10	330
303	330
3233	330
10	331
303	331
3233	331
10	332
303	332
3233	332
11	333
313	333
3333	333
9	334
293	334
3132	334
7	335
271	335
2913	335
6	336
263	336
2831	336
12	337
321	337
3413	337
9	338
293	338
3133	338
11	339
313	339
3332	339
9	340
293	340
3132	340
10	341
303	341
3233	341
11	342
313	342
3333	342
11	343
313	343
3333	343
10	344
303	344
3233	344
11	345
313	345
3333	345
6	346
263	346
2831	346
11	347
313	347
3333	347
9	348
293	348
3133	348
9	349
293	349
3131	349
9	350
293	350
3133	350
11	351
313	351
3333	351
9	352
293	352
3133	352
11	353
313	353
3333	353
7	354
271	354
2913	354
10	355
303	355
3233	355
10	356
303	356
3233	356
10	357
303	357
3233	357
9	358
293	358
3133	358
11	359
313	359
3332	359
11	360
313	360
3333	360
12	361
321	361
3413	361
9	362
293	362
3133	362
11	363
313	363
3333	363
10	364
303	364
3233	364
8	365
281	365
3013	365
8	366
281	366
3013	366
11	367
313	367
3333	367
7	368
271	368
2913	368
11	369
313	369
3333	369
6	370
262	370
2821	370
9	371
293	371
3133	371
7	372
271	372
2913	372
11	373
313	373
3333	373
7	374
271	374
2913	374
11	375
313	375
3333	375
10	376
303	376
3233	376
7	377
271	377
2913	377
10	378
303	378
3233	378
8	379
281	379
3013	379
11	380
313	380
3333	380
9	381
293	381
3132	381
9	382
293	382
3132	382
9	383
293	383
3132	383
7	384
271	384
2913	384
11	385
313	385
3333	385
11	386
313	386
3333	386
9	387
293	387
3131	387
7	388
272	388
2921	388
6	389
263	389
2831	389
7	390
271	390
2913	390
9	391
293	391
3133	391
11	392
313	392
3333	392
11	393
313	393
3333	393
9	394
293	394
3133	394
9	395
293	395
3131	395
7	396
271	396
2913	396
11	397
313	397
3333	397
7	398
271	398
2913	398
8	399
281	399
3013	399
9	400
293	400
3132	400
10	401
303	401
3233	401
8	402
281	402
3013	402
11	403
313	403
3333	403
11	404
313	404
3333	404
10	405
303	405
3233	405
7	406
271	406
2913	406
10	407
303	407
3233	407
9	408
293	408
3131	408
11	409
313	409
3333	409
7	410
271	410
2913	410
9	411
293	411
3133	411
8	412
281	412
3013	412
11	413
313	413
3333	413
11	414
313	414
3332	414
9	415
293	415
3133	415
11	416
313	416
3333	416
9	417
293	417
3133	417
11	418
313	418
3333	418
9	419
293	419
3133	419
7	420
271	420
2913	420
9	421
293	421
3131	421
9	422
293	422
3133	422
9	423
293	423
3131	423
7	424
271	424
2913	424
8	425
281	425
3013	425
9	426
293	426
3133	426
11	427
313	427
3333	427
10	428
303	428
3233	428
9	429
293	429
3133	429
9	430
293	430
3133	430
9	431
293	431
3133	431
8	432
281	432
3013	432
9	433
293	433
3131	433
9	434
293	434
3132	434
6	435
263	435
2831	435
11	436
313	436
3333	436
8	437
281	437
3013	437
10	438
303	438
3233	438
10	439
303	439
3233	439
11	440
313	440
3333	440
9	441
293	441
3132	441
11	442
313	442
3333	442
7	443
271	443
2913	443
9	444
293	444
3132	444
8	445
281	445
3013	445
11	446
313	446
3333	446
11	447
313	447
3333	447
6	448
263	448
2831	448
11	449
313	449
3333	449
11	450
313	450
3333	450
11	451
313	451
3333	451
9	452
293	452
3133	452
11	453
313	453
3333	453
11	454
313	454
3333	454
8	455
281	455
3013	455
11	456
313	456
3333	456
8	457
281	457
3013	457
9	458
293	458
3133	458
8	459
281	459
3013	459
10	460
303	460
3233	460
9	461
293	461
3132	461
11	462
313	462
3333	462
7	463
271	463
2913	463
9	464
293	464
3133	464
9	465
293	465
3133	465
11	466
313	466
3333	466
11	467
313	467
3333	467
8	468
281	468
3013	468
8	469
281	469
3013	469
11	470
313	470
3333	470
8	471
281	471
3013	471
10	472
303	472
3233	472
10	473
303	473
3233	473
11	474
313	474
3332	474
8	475
281	475
3013	475
10	476
303	476
3233	476
10	477
303	477
3233	477
9	478
293	478
3131	478
10	479
303	479
3233	479
8	480
281	480
3013	480
11	481
313	481
3333	481
10	482
303	482
3233	482
13	483
335	483
3553	483
9	484
293	484
3133	484
9	485
293	485
3133	485
7	486
271	486
2913	486
11	487
313	487
3333	487
8	488
281	488
3013	488
9	489
293	489
3133	489
9	490
293	490
3133	490
8	491
281	491
3013	491
7	492
271	492
2913	492
5	493
253	493
2735	493
7	494
271	494
2913	494
12	495
321	495
3413	495
8	496
281	496
3013	496
11	497
313	497
3333	497
11	498
313	498
3333	498
8	499
281	499
3013	499
8	500
281	500
3012	500
10	501
303	501
3233	501
13	502
335	502
3553	502
10	503
303	503
3233	503
9	504
293	504
3133	504
7	505
271	505
2913	505
10	506
303	506
3233	506
10	507
303	507
3233	507
9	508
293	508
3132	508
10	509
303	509
3233	509
9	510
293	510
3133	510
11	511
313	511
3333	511
10	512
303	512
3233	512
10	513
303	513
3233	513
11	514
313	514
3333	514
8	515
281	515
3013	515
8	516
281	516
3013	516
9	517
293	517
3133	517
11	518
313	518
3333	518
9	519
293	519
3133	519
9	520
293	520
3133	520
9	521
293	521
3132	521
10	522
303	522
3233	522
5	523
254	523
2741	523
10	524
303	524
3233	524
11	525
313	525
3333	525
9	526
293	526
3133	526
10	527
303	527
3233	527
6	528
261	528
2812	528
10	529
303	529
3233	529
9	530
293	530
3133	530
10	531
303	531
3233	531
9	532
293	532
3133	532
11	533
313	533
3333	533
5	534
253	534
2735	534
9	535
293	535
3131	535
11	536
313	536
3333	536
10	537
303	537
3233	537
9	538
293	538
3131	538
9	539
293	539
3133	539
9	540
293	540
3131	540
11	541
313	541
3333	541
8	542
281	542
3013	542
8	543
281	543
3013	543
10	544
303	544
3233	544
6	545
264	545
2841	545
9	546
293	546
3131	546
11	547
313	547
3333	547
10	548
303	548
3233	548
9	549
293	549
3132	549
10	550
303	550
3233	550
9	551
293	551
3132	551
9	552
293	552
3131	552
11	553
313	553
3332	553
11	554
313	554
3333	554
7	555
271	555
2913	555
8	556
281	556
3013	556
11	557
313	557
3333	557
10	558
303	558
3233	558
9	559
293	559
3133	559
7	560
271	560
2913	560
10	561
303	561
3233	561
9	562
293	562
3131	562
9	563
293	563
3133	563
9	564
293	564
3133	564
11	565
313	565
3333	565
9	566
293	566
3133	566
11	567
313	567
3333	567
9	568
293	568
3132	568
11	569
313	569
3333	569
7	570
271	570
2913	570
11	571
313	571
3333	571
8	572
281	572
3013	572
9	573
293	573
3131	573
6	574
265	574
2853	574
11	575
313	575
3333	575
9	576
293	576
3133	576
8	577
281	577
3013	577
9	578
293	578
3132	578
12	579
321	579
3413	579
10	580
303	580
3233	580
9	581
293	581
3132	581
9	582
293	582
3133	582
8	583
281	583
3013	583
6	584
262	584
2821	584
9	585
293	585
3133	585
9	586
293	586
3133	586
8	587
281	587
3013	587
7	588
271	588
2913	588
9	589
293	589
3133	589
10	590
303	590
3233	590
8	591
281	591
3013	591
9	592
293	592
3133	592
9	593
293	593
3132	593
7	594
271	594
2913	594
9	595
293	595
3133	595
9	596
293	596
3132	596
9	597
293	597
3133	597
10	598
303	598
3233	598
11	599
313	599
3333	599
8	600
281	600
3013	600
8	601
281	601
3013	601
8	602
281	602
3013	602
11	603
313	603
3333	603
10	604
303	604
3233	604
9	605
293	605
3133	605
11	606
313	606
3333	606
11	607
313	607
3333	607
9	608
293	608
3133	608
9	609
293	609
3132	609
8	610
281	610
3013	610
11	611
313	611
3333	611
9	612
293	612
3132	612
11	613
313	613
3333	613
9	614
293	614
3131	614
12	615
321	615
3413	615
11	616
313	616
3333	616
11	617
313	617
3333	617
7	618
271	618
2913	618
5	619
255	619
2753	619
11	620
313	620
3333	620
10	621
303	621
3233	621
12	622
321	622
3413	622
11	623
313	623
3333	623
8	624
281	624
3013	624
10	625
303	625
3233	625
8	626
281	626
3013	626
11	627
313	627
3333	627
10	628
303	628
3233	628
11	629
313	629
3333	629
7	630
271	630
2913	630
10	631
303	631
3233	631
7	632
271	632
2913	632
9	633
293	633
3133	633
11	634
313	634
3333	634
9	635
293	635
3132	635
10	636
303	636
3233	636
7	637
271	637
2913	637
11	638
313	638
3333	638
8	639
281	639
3013	639
9	640
293	640
3133	640
11	641
313	641
3333	641
9	642
293	642
3131	642
8	643
281	643
3013	643
10	644
303	644
3233	644
10	645
303	645
3233	645
10	646
303	646
3233	646
10	647
303	647
3233	647
9	648
293	648
3133	648
10	649
303	649
3233	649
10	650
303	650
3233	650
11	651
313	651
3333	651
9	652
293	652
3132	652
8	653
281	653
3013	653
11	654
313	654
3332	654
11	655
313	655
3333	655
8	656
281	656
3013	656
10	657
303	657
3233	657
9	658
293	658
3131	658
8	659
281	659
3013	659
12	660
321	660
3413	660
6	661
263	661
2831	661
11	662
313	662
3333	662
11	663
313	663
3333	663
9	664
293	664
3133	664
9	665
293	665
3132	665
8	666
281	666
3013	666
5	667
254	667
2741	667
7	668
271	668
2913	668
8	669
281	669
3013	669
10	670
303	670
3233	670
8	671
281	671
3013	671
9	672
293	672
3131	672
10	673
303	673
3233	673
9	674
293	674
3133	674
11	675
313	675
3333	675
10	676
303	676
3233	676
11	677
313	677
3333	677
9	678
293	678
3132	678
9	679
293	679
3133	679
11	680
313	680
3333	680
7	681
271	681
2913	681
9	682
293	682
3133	682
9	683
293	683
3132	683
9	684
293	684
3131	684
9	685
293	685
3133	685
7	686
271	686
2913	686
9	687
293	687
3133	687
9	688
293	688
3132	688
8	689
281	689
3013	689
9	690
293	690
3133	690
9	691
293	691
3133	691
8	692
281	692
3013	692
8	693
281	693
3013	693
9	694
293	694
3133	694
7	695
271	695
2913	695
10	696
303	696
3233	696
9	697
293	697
3133	697
9	698
293	698
3133	698
9	699
293	699
3132	699
8	700
281	700
3013	700
10	701
303	701
3233	701
10	702
303	702
3233	702
9	703
293	703
3133	703
10	704
303	704
3233	704
9	705
293	705
3133	705
10	706
303	706
3233	706
7	707
271	707
2913	707
9	708
293	708
3131	708
11	709
313	709
3332	709
11	710
313	710
3333	710
11	711
313	711
3333	711
7	712
271	712
2913	712
9	713
293	713
3133	713
7	714
271	714
2913	714
8	715
281	715
3013	715
8	716
281	716
3013	716
7	717
271	717
2913	717
9	718
293	718
3133	718
8	719
281	719
3013	719
8	720
281	720
3013	720
10	721
303	721
3233	721
7	722
271	722
2913	722
8	723
281	723
3013	723
11	724
313	724
3333	724
10	725
303	725
3233	725
12	726
321	726
3413	726
9	727
293	727
3133	727
8	728
281	728
3012	728
9	729
293	729
3131	729
4	730
245	730
2652	730
10	731
303	731
3233	731
8	732
281	732
3013	732
8	733
281	733
3013	733
9	734
293	734
3132	734
6	735
263	735
2831	735
11	736
313	736
3333	736
9	737
293	737
3132	737
8	738
281	738
3013	738
7	739
271	739
2913	739
10	740
303	740
3233	740
9	741
293	741
3133	741
8	742
281	742
3013	742
9	743
293	743
3131	743
11	744
313	744
3333	744
9	745
293	745
3133	745
11	746
313	746
3333	746
10	747
303	747
3233	747
11	748
313	748
3333	748
7	749
271	749
2913	749
9	750
293	750
3131	750
10	751
303	751
3233	751
7	752
271	752
2913	752
8	753
281	753
3013	753
11	754
313	754
3333	754
10	755
303	755
3233	755
9	756
293	756
3131	756
9	757
293	757
3131	757
9	758
293	758
3133	758
10	759
303	759
3233	759
12	760
321	760
3413	760
11	761
313	761
3333	761
11	762
313	762
3333	762
11	763
313	763
3333	763
8	764
281	764
3013	764
6	765
263	765
2831	765
8	766
281	766
3013	766
11	767
313	767
3333	767
9	768
293	768
3133	768
9	769
293	769
3133	769
9	770
293	770
3133	770
8	771
281	771
3012	771
9	772
293	772
3131	772
11	773
313	773
3333	773
9	774
293	774
3133	774
11	775
313	775
3333	775
9	776
293	776
3132	776
8	777
281	777
3013	777
8	778
281	778
3013	778
11	779
313	779
3333	779
9	780
293	780
3131	780
9	781
293	781
3132	781
7	782
271	782
2913	782
9	783
293	783
3133	783
10	784
303	784
3233	784
8	785
281	785
3013	785
9	786
293	786
3131	786
9	787
293	787
3133	787
9	788
293	788
3131	788
8	789
281	789
3013	789
9	790
293	790
3133	790
11	791
313	791
3333	791
11	792
313	792
3333	792
9	793
293	793
3132	793
11	794
313	794
3333	794
9	795
293	795
3132	795
11	796
313	796
3333	796
11	797
313	797
3333	797
9	798
293	798
3131	798
9	799
293	799
3132	799
8	800
281	800
3013	800
8	801
281	801
3013	801
9	802
293	802
3132	802
9	803
293	803
3133	803
9	804
293	804
3131	804
8	805
281	805
3013	805
10	806
303	806
3233	806
7	807
271	807
2913	807
9	808
293	808
3131	808
11	809
313	809
3333	809
9	810
293	810
3133	810
8	811
281	811
3013	811
9	812
293	812
3133	812
10	813
303	813
3233	813
7	814
271	814
2913	814
11	815
313	815
3333	815
9	816
293	816
3133	816
8	817
281	817
3013	817
9	818
293	818
3133	818
9	819
293	819
3133	819
11	820
313	820
3333	820
10	821
303	821
3233	821
9	822
293	822
3133	822
9	823
293	823
3133	823
8	824
281	824
3013	824
9	825
293	825
3131	825
8	826
281	826
3013	826
6	827
263	827
2831	827
8	828
281	828
3013	828
11	829
313	829
3333	829
9	830
293	830
3131	830
11	831
313	831
3332	831
9	832
293	832
3132	832
7	833
271	833
2913	833
11	834
313	834
3333	834
10	835
303	835
3233	835
7	836
271	836
2913	836
9	837
293	837
3133	837
6	838
263	838
2831	838
11	839
313	839
3333	839
11	840
313	840
3333	840
6	841
263	841
2831	841
8	842
281	842
3013	842
9	843
293	843
3133	843
9	844
293	844
3133	844
10	845
303	845
3233	845
9	846
293	846
3131	846
6	847
261	847
2811	847
11	848
313	848
3333	848
10	849
303	849
3233	849
8	850
281	850
3013	850
6	851
263	851
2831	851
9	852
293	852
3131	852
8	853
281	853
3013	853
9	854
293	854
3133	854
8	855
281	855
3013	855
11	856
313	856
3333	856
11	857
313	857
3333	857
9	858
293	858
3132	858
8	859
281	859
3013	859
9	860
293	860
3132	860
6	861
263	861
2831	861
9	862
293	862
3132	862
11	863
313	863
3333	863
11	864
313	864
3333	864
8	865
281	865
3013	865
9	866
293	866
3133	866
11	867
313	867
3333	867
11	868
313	868
3333	868
10	869
303	869
3233	869
7	870
271	870
2913	870
6	871
264	871
2841	871
9	872
293	872
3133	872
8	873
281	873
3013	873
9	874
293	874
3133	874
9	875
293	875
3133	875
9	876
293	876
3131	876
11	877
313	877
3333	877
9	878
293	878
3132	878
11	879
313	879
3333	879
8	880
281	880
3013	880
9	881
293	881
3133	881
9	882
293	882
3133	882
9	883
293	883
3133	883
7	884
271	884
2913	884
9	885
293	885
3133	885
7	886
271	886
2913	886
9	887
293	887
3131	887
9	888
293	888
3133	888
10	889
303	889
3233	889
9	890
293	890
3133	890
9	891
293	891
3133	891
8	892
281	892
3013	892
7	893
271	893
2913	893
9	894
293	894
3133	894
6	895
264	895
2841	895
11	896
313	896
3333	896
9	897
293	897
3133	897
6	898
265	898
2853	898
11	899
313	899
3333	899
7	900
271	900
2913	900
9	901
293	901
3133	901
9	902
293	902
3131	902
10	903
303	903
3233	903
9	904
293	904
3133	904
9	905
293	905
3132	905
9	906
293	906
3133	906
9	907
293	907
3131	907
11	908
313	908
3333	908
9	909
293	909
3132	909
8	910
281	910
3013	910
9	911
293	911
3132	911
9	912
293	912
3133	912
9	913
293	913
3133	913
9	914
293	914
3133	914
9	915
293	915
3132	915
9	916
293	916
3133	916
11	917
313	917
3333	917
9	918
293	918
3133	918
11	919
313	919
3333	919
9	920
293	920
3133	920
10	921
303	921
3233	921
9	922
293	922
3133	922
9	923
293	923
3131	923
11	924
313	924
3333	924
9	925
293	925
3133	925
9	926
293	926
3133	926
8	927
281	927
3013	927
11	928
313	928
3333	928
11	929
313	929
3333	929
11	930
313	930
3333	930
11	931
313	931
3333	931
8	932
281	932
3013	932
9	933
293	933
3133	933
11	934
313	934
3333	934
5	935
253	935
2735	935
7	936
271	936
2913	936
8	937
281	937
3013	937
9	938
293	938
3131	938
9	939
293	939
3131	939
7	940
271	940
2913	940
10	941
303	941
3233	941
9	942
293	942
3132	942
9	943
293	943
3132	943
9	944
293	944
3133	944
11	945
313	945
3333	945
10	946
303	946
3233	946
9	947
293	947
3132	947
10	948
303	948
3233	948
8	949
281	949
3011	949
10	950
303	950
3233	950
12	951
321	951
3413	951
10	952
303	952
3233	952
9	953
293	953
3133	953
9	954
293	954
3132	954
8	955
281	955
3013	955
11	956
313	956
3333	956
10	957
303	957
3233	957
10	958
303	958
3233	958
9	959
293	959
3133	959
9	960
293	960
3133	960
10	961
303	961
3233	961
10	962
303	962
3233	962
6	963
263	963
2831	963
11	964
313	964
3333	964
9	965
293	965
3133	965
9	966
293	966
3133	966
11	967
313	967
3333	967
7	968
271	968
2913	968
10	969
303	969
3233	969
10	970
303	970
3233	970
9	971
293	971
3132	971
9	972
293	972
3131	972
10	973
303	973
3233	973
11	974
313	974
3333	974
9	975
293	975
3131	975
7	976
271	976
2913	976
11	977
313	977
3333	977
11	978
313	978
3333	978
6	979
263	979
2831	979
11	980
313	980
3333	980
10	981
303	981
3233	981
9	982
293	982
3133	982
11	983
313	983
3333	983
11	984
313	984
3332	984
9	985
293	985
3133	985
6	986
264	986
2841	986
9	987
293	987
3131	987
9	988
293	988
3132	988
10	989
303	989
3233	989
11	990
313	990
3333	990
9	991
293	991
3131	991
11	992
313	992
3333	992
11	993
313	993
3333	993
9	994
293	994
3133	994
11	995
313	995
3333	995
9	996
293	996
3133	996
7	997
271	997
2913	997
9	998
293	998
3131	998
9	999
293	999
3133	999
11	1000
313	1000
3333	1000
9	1001
293	1001
3133	1001
7	1002
271	1002
2913	1002
9	1003
293	1003
3133	1003
8	1004
281	1004
3013	1004
10	1005
303	1005
3233	1005
7	1006
271	1006
2913	1006
11	1007
313	1007
3333	1007
9	1008
293	1008
3133	1008
9	1009
293	1009
3132	1009
7	1010
271	1010
2913	1010
13	1011
335	1011
3553	1011
9	1012
293	1012
3133	1012
7	1013
271	1013
2913	1013
9	1014
293	1014
3133	1014
11	1015
313	1015
3333	1015
9	1016
293	1016
3133	1016
9	1017
293	1017
3133	1017
9	1018
293	1018
3131	1018
10	1019
303	1019
3233	1019
10	1020
303	1020
3233	1020
11	1021
313	1021
3333	1021
10	1022
303	1022
3233	1022
5	1023
253	1023
2735	1023
11	1024
313	1024
3333	1024
8	1025
281	1025
3013	1025
11	1026
313	1026
3333	1026
11	1027
313	1027
3333	1027
9	1028
293	1028
3132	1028
10	1029
303	1029
3233	1029
8	1030
281	1030
3013	1030
10	1031
303	1031
3233	1031
9	1032
293	1032
3133	1032
9	1033
293	1033
3132	1033
8	1034
281	1034
3013	1034
9	1035
293	1035
3133	1035
11	1036
313	1036
3333	1036
9	1037
293	1037
3131	1037
7	1038
271	1038
2913	1038
7	1039
271	1039
2913	1039
8	1040
281	1040
3013	1040
9	1041
293	1041
3131	1041
9	1042
293	1042
3133	1042
10	1043
303	1043
3233	1043
8	1044
281	1044
3013	1044
11	1045
313	1045
3333	1045
11	1046
313	1046
3333	1046
11	1047
313	1047
3333	1047
8	1048
281	1048
3013	1048
9	1049
293	1049
3133	1049
7	1050
271	1050
2913	1050
8	1051
281	1051
3013	1051
8	1052
281	1052
3013	1052
9	1053
293	1053
3132	1053
9	1054
293	1054
3133	1054
4	1055
244	1055
2641	1055
9	1056
293	1056
3132	1056
9	1057
293	1057
3133	1057
11	1058
313	1058
3333	1058
9	1059
293	1059
3133	1059
11	1060
313	1060
3333	1060
8	1061
281	1061
3013	1061
9	1062
